2026-01-20 22:24:41,828 | INFO    | method | Run 22/200: alpha=0.24, seed=1
2026-01-20 22:24:41,828 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=1, network=small_world
2026-01-20 22:24:41,828 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=1
2026-01-20 22:24:41,832 | DEBUG   | method | Agent opinions: mean=0.069, std=0.712
2026-01-20 22:24:41,832 | DEBUG   | method | Creating small_world network with 100 nodes, seed=1
2026-01-20 22:24:41,833 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:41,835 | DEBUG   | method |   t=0: clusters=7, variance=0.5075, max_change=0.099033
2026-01-20 22:24:42,020 | DEBUG   | method |   Converged at t=83
2026-01-20 22:24:42,020 | INFO    | method |   Result: clusters=8, lifetime=16.80
2026-01-20 22:24:42,020 | INFO    | method | Run 23/200: alpha=0.24, seed=2
2026-01-20 22:24:42,020 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=2, network=small_world
2026-01-20 22:24:42,021 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=2
2026-01-20 22:24:42,024 | DEBUG   | method | Agent opinions: mean=0.006, std=0.657
2026-01-20 22:24:42,025 | DEBUG   | method | Creating small_world network with 100 nodes, seed=2
2026-01-20 22:24:42,025 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:42,028 | DEBUG   | method |   t=0: clusters=10, variance=0.4315, max_change=0.096021
2026-01-20 22:24:42,285 | DEBUG   | method |   t=100: clusters=11, variance=0.4211, max_change=0.006582
2026-01-20 22:24:42,454 | DEBUG   | method |   Converged at t=181
2026-01-20 22:24:42,454 | INFO    | method |   Result: clusters=11, lifetime=15.17
2026-01-20 22:24:42,454 | INFO    | method | Run 24/200: alpha=0.24, seed=3
2026-01-20 22:24:42,455 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=3, network=small_world
2026-01-20 22:24:42,455 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=3
2026-01-20 22:24:42,461 | DEBUG   | method | Agent opinions: mean=0.038, std=0.648
2026-01-20 22:24:42,461 | DEBUG   | method | Creating small_world network with 100 nodes, seed=3
2026-01-20 22:24:42,462 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:42,466 | DEBUG   | method |   t=0: clusters=9, variance=0.4198, max_change=0.075920
2026-01-20 22:24:42,627 | DEBUG   | method |   Converged at t=70
2026-01-20 22:24:42,627 | INFO    | method |   Result: clusters=13, lifetime=17.75
2026-01-20 22:24:42,627 | INFO    | method | Run 25/200: alpha=0.24, seed=4
2026-01-20 22:24:42,627 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=4, network=small_world
2026-01-20 22:24:42,627 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=4
2026-01-20 22:24:42,631 | DEBUG   | method | Agent opinions: mean=0.041, std=0.611
2026-01-20 22:24:42,631 | DEBUG   | method | Creating small_world network with 100 nodes, seed=4
2026-01-20 22:24:42,632 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:42,634 | DEBUG   | method |   t=0: clusters=9, variance=0.3733, max_change=0.082170
2026-01-20 22:24:42,799 | DEBUG   | method |   Converged at t=65
2026-01-20 22:24:42,800 | INFO    | method |   Result: clusters=14, lifetime=11.00
2026-01-20 22:24:42,800 | INFO    | method | Run 26/200: alpha=0.24, seed=5
2026-01-20 22:24:42,800 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=5, network=small_world
2026-01-20 22:24:42,800 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=5
2026-01-20 22:24:42,803 | DEBUG   | method | Agent opinions: mean=0.025, std=0.685
2026-01-20 22:24:42,803 | DEBUG   | method | Creating small_world network with 100 nodes, seed=5
2026-01-20 22:24:42,804 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:42,806 | DEBUG   | method |   t=0: clusters=9, variance=0.4691, max_change=0.087800
2026-01-20 22:24:42,994 | DEBUG   | method |   Converged at t=81
2026-01-20 22:24:42,994 | INFO    | method |   Result: clusters=8, lifetime=27.33
2026-01-20 22:24:42,994 | INFO    | method | Run 27/200: alpha=0.24, seed=6
2026-01-20 22:24:42,994 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=6, network=small_world
2026-01-20 22:24:42,994 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=6
2026-01-20 22:24:42,999 | DEBUG   | method | Agent opinions: mean=0.023, std=0.708
2026-01-20 22:24:42,999 | DEBUG   | method | Creating small_world network with 100 nodes, seed=6
2026-01-20 22:24:43,000 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:43,004 | DEBUG   | method |   t=0: clusters=9, variance=0.5015, max_change=0.083687
2026-01-20 22:24:43,131 | DEBUG   | method |   Converged at t=62
2026-01-20 22:24:43,131 | INFO    | method |   Result: clusters=11, lifetime=21.00
2026-01-20 22:24:43,131 | INFO    | method | Run 28/200: alpha=0.24, seed=7
2026-01-20 22:24:43,131 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=7, network=small_world
2026-01-20 22:24:43,132 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=7
2026-01-20 22:24:43,135 | DEBUG   | method | Agent opinions: mean=0.110, std=0.706
2026-01-20 22:24:43,135 | DEBUG   | method | Creating small_world network with 100 nodes, seed=7
2026-01-20 22:24:43,135 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:43,137 | DEBUG   | method |   t=0: clusters=10, variance=0.4980, max_change=0.082900
2026-01-20 22:24:43,317 | DEBUG   | method |   Converged at t=80
2026-01-20 22:24:43,318 | INFO    | method |   Result: clusters=9, lifetime=40.50
2026-01-20 22:24:43,318 | INFO    | method | Run 29/200: alpha=0.24, seed=8
2026-01-20 22:24:43,318 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=8, network=small_world
2026-01-20 22:24:43,318 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=8
2026-01-20 22:24:43,321 | DEBUG   | method | Agent opinions: mean=0.025, std=0.680
2026-01-20 22:24:43,322 | DEBUG   | method | Creating small_world network with 100 nodes, seed=8
2026-01-20 22:24:43,322 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:43,324 | DEBUG   | method |   t=0: clusters=7, variance=0.4622, max_change=0.091361
2026-01-20 22:24:43,477 | DEBUG   | method |   Converged at t=67
2026-01-20 22:24:43,478 | INFO    | method |   Result: clusters=7, lifetime=22.67
2026-01-20 22:24:43,478 | INFO    | method | Run 30/200: alpha=0.24, seed=9
2026-01-20 22:24:43,478 | INFO    | method | Running simulation: alpha=0.24, n=100, seed=9, network=small_world
2026-01-20 22:24:43,478 | DEBUG   | method | Initializing 100 agents with alpha=0.24, seed=9
2026-01-20 22:24:43,481 | DEBUG   | method | Agent opinions: mean=0.011, std=0.656
2026-01-20 22:24:43,482 | DEBUG   | method | Creating small_world network with 100 nodes, seed=9
2026-01-20 22:24:43,483 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:43,485 | DEBUG   | method |   t=0: clusters=8, variance=0.4307, max_change=0.075127
2026-01-20 22:24:43,752 | DEBUG   | method |   t=100: clusters=8, variance=0.4246, max_change=0.000125
2026-01-20 22:24:43,781 | DEBUG   | method |   Converged at t=108
2026-01-20 22:24:43,782 | INFO    | method |   Result: clusters=8, lifetime=13.62
2026-01-20 22:24:43,783 | INFO    | method | Run 31/200: alpha=0.31, seed=0
2026-01-20 22:24:43,783 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=0, network=small_world
2026-01-20 22:24:43,783 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=0
2026-01-20 22:24:43,787 | DEBUG   | method | Agent opinions: mean=0.168, std=0.648
2026-01-20 22:24:43,788 | DEBUG   | method | Creating small_world network with 100 nodes, seed=0
2026-01-20 22:24:43,789 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:43,792 | DEBUG   | method |   t=0: clusters=10, variance=0.4205, max_change=0.062649
2026-01-20 22:24:43,964 | DEBUG   | method |   Converged at t=67
2026-01-20 22:24:43,964 | INFO    | method |   Result: clusters=10, lifetime=22.67
2026-01-20 22:24:43,965 | INFO    | method | Run 32/200: alpha=0.31, seed=1
2026-01-20 22:24:43,965 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=1, network=small_world
2026-01-20 22:24:43,966 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=1
2026-01-20 22:24:43,970 | DEBUG   | method | Agent opinions: mean=0.069, std=0.712
2026-01-20 22:24:43,971 | DEBUG   | method | Creating small_world network with 100 nodes, seed=1
2026-01-20 22:24:43,972 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:43,974 | DEBUG   | method |   t=0: clusters=7, variance=0.5075, max_change=0.099033
2026-01-20 22:24:44,161 | DEBUG   | method |   Converged at t=83
2026-01-20 22:24:44,161 | INFO    | method |   Result: clusters=9, lifetime=16.80
2026-01-20 22:24:44,161 | INFO    | method | Run 33/200: alpha=0.31, seed=2
2026-01-20 22:24:44,161 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=2, network=small_world
2026-01-20 22:24:44,161 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=2
2026-01-20 22:24:44,165 | DEBUG   | method | Agent opinions: mean=0.006, std=0.657
2026-01-20 22:24:44,165 | DEBUG   | method | Creating small_world network with 100 nodes, seed=2
2026-01-20 22:24:44,165 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:44,167 | DEBUG   | method |   t=0: clusters=10, variance=0.4315, max_change=0.096021
2026-01-20 22:24:44,398 | DEBUG   | method |   t=100: clusters=11, variance=0.4209, max_change=0.011541
2026-01-20 22:24:44,576 | DEBUG   | method |   Converged at t=183
2026-01-20 22:24:44,576 | INFO    | method |   Result: clusters=11, lifetime=13.14
2026-01-20 22:24:44,576 | INFO    | method | Run 34/200: alpha=0.31, seed=3
2026-01-20 22:24:44,576 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=3, network=small_world
2026-01-20 22:24:44,576 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=3
2026-01-20 22:24:44,580 | DEBUG   | method | Agent opinions: mean=0.038, std=0.648
2026-01-20 22:24:44,580 | DEBUG   | method | Creating small_world network with 100 nodes, seed=3
2026-01-20 22:24:44,581 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:44,583 | DEBUG   | method |   t=0: clusters=9, variance=0.4198, max_change=0.069442
2026-01-20 22:24:44,723 | DEBUG   | method |   Converged at t=70
2026-01-20 22:24:44,724 | INFO    | method |   Result: clusters=11, lifetime=17.75
2026-01-20 22:24:44,724 | INFO    | method | Run 35/200: alpha=0.31, seed=4
2026-01-20 22:24:44,724 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=4, network=small_world
2026-01-20 22:24:44,724 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=4
2026-01-20 22:24:44,727 | DEBUG   | method | Agent opinions: mean=0.041, std=0.611
2026-01-20 22:24:44,727 | DEBUG   | method | Creating small_world network with 100 nodes, seed=4
2026-01-20 22:24:44,728 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:44,730 | DEBUG   | method |   t=0: clusters=9, variance=0.3733, max_change=0.082170
2026-01-20 22:24:44,865 | DEBUG   | method |   Converged at t=65
2026-01-20 22:24:44,865 | INFO    | method |   Result: clusters=14, lifetime=11.00
2026-01-20 22:24:44,865 | INFO    | method | Run 36/200: alpha=0.31, seed=5
2026-01-20 22:24:44,865 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=5, network=small_world
2026-01-20 22:24:44,865 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=5
2026-01-20 22:24:44,869 | DEBUG   | method | Agent opinions: mean=0.025, std=0.685
2026-01-20 22:24:44,869 | DEBUG   | method | Creating small_world network with 100 nodes, seed=5
2026-01-20 22:24:44,869 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:44,872 | DEBUG   | method |   t=0: clusters=9, variance=0.4691, max_change=0.087800
2026-01-20 22:24:45,043 | DEBUG   | method |   Converged at t=80
2026-01-20 22:24:45,043 | INFO    | method |   Result: clusters=9, lifetime=27.00
2026-01-20 22:24:45,043 | INFO    | method | Run 37/200: alpha=0.31, seed=6
2026-01-20 22:24:45,043 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=6, network=small_world
2026-01-20 22:24:45,043 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=6
2026-01-20 22:24:45,046 | DEBUG   | method | Agent opinions: mean=0.023, std=0.708
2026-01-20 22:24:45,047 | DEBUG   | method | Creating small_world network with 100 nodes, seed=6
2026-01-20 22:24:45,047 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:45,049 | DEBUG   | method |   t=0: clusters=9, variance=0.5015, max_change=0.083687
2026-01-20 22:24:45,191 | DEBUG   | method |   Converged at t=66
2026-01-20 22:24:45,192 | INFO    | method |   Result: clusters=11, lifetime=22.33
2026-01-20 22:24:45,192 | INFO    | method | Run 38/200: alpha=0.31, seed=7
2026-01-20 22:24:45,192 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=7, network=small_world
2026-01-20 22:24:45,192 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=7
2026-01-20 22:24:45,196 | DEBUG   | method | Agent opinions: mean=0.110, std=0.706
2026-01-20 22:24:45,197 | DEBUG   | method | Creating small_world network with 100 nodes, seed=7
2026-01-20 22:24:45,197 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:45,200 | DEBUG   | method |   t=0: clusters=10, variance=0.4980, max_change=0.082900
2026-01-20 22:24:45,372 | DEBUG   | method |   Converged at t=80
2026-01-20 22:24:45,372 | INFO    | method |   Result: clusters=9, lifetime=40.50
2026-01-20 22:24:45,372 | INFO    | method | Run 39/200: alpha=0.31, seed=8
2026-01-20 22:24:45,372 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=8, network=small_world
2026-01-20 22:24:45,372 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=8
2026-01-20 22:24:45,376 | DEBUG   | method | Agent opinions: mean=0.025, std=0.680
2026-01-20 22:24:45,376 | DEBUG   | method | Creating small_world network with 100 nodes, seed=8
2026-01-20 22:24:45,377 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:45,379 | DEBUG   | method |   t=0: clusters=7, variance=0.4622, max_change=0.091361
2026-01-20 22:24:45,546 | DEBUG   | method |   Converged at t=67
2026-01-20 22:24:45,547 | INFO    | method |   Result: clusters=7, lifetime=22.67
2026-01-20 22:24:45,547 | INFO    | method | Run 40/200: alpha=0.31, seed=9
2026-01-20 22:24:45,547 | INFO    | method | Running simulation: alpha=0.31, n=100, seed=9, network=small_world
2026-01-20 22:24:45,547 | DEBUG   | method | Initializing 100 agents with alpha=0.31, seed=9
2026-01-20 22:24:45,550 | DEBUG   | method | Agent opinions: mean=0.011, std=0.656
2026-01-20 22:24:45,551 | DEBUG   | method | Creating small_world network with 100 nodes, seed=9
2026-01-20 22:24:45,551 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:45,553 | DEBUG   | method |   t=0: clusters=8, variance=0.4307, max_change=0.067985
2026-01-20 22:24:45,772 | DEBUG   | method |   t=100: clusters=8, variance=0.4246, max_change=0.000116
2026-01-20 22:24:45,788 | DEBUG   | method |   Converged at t=106
2026-01-20 22:24:45,788 | INFO    | method |   Result: clusters=8, lifetime=13.38
2026-01-20 22:24:45,788 | INFO    | method | Run 41/200: alpha=0.38, seed=0
2026-01-20 22:24:45,788 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=0, network=small_world
2026-01-20 22:24:45,788 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=0
2026-01-20 22:24:45,792 | DEBUG   | method | Agent opinions: mean=0.168, std=0.648
2026-01-20 22:24:45,792 | DEBUG   | method | Creating small_world network with 100 nodes, seed=0
2026-01-20 22:24:45,792 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:45,794 | DEBUG   | method |   t=0: clusters=10, variance=0.4205, max_change=0.062649
2026-01-20 22:24:45,945 | DEBUG   | method |   Converged at t=67
2026-01-20 22:24:45,945 | INFO    | method |   Result: clusters=10, lifetime=22.67
2026-01-20 22:24:45,945 | INFO    | method | Run 42/200: alpha=0.38, seed=1
2026-01-20 22:24:45,945 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=1, network=small_world
2026-01-20 22:24:45,945 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=1
2026-01-20 22:24:45,949 | DEBUG   | method | Agent opinions: mean=0.069, std=0.712
2026-01-20 22:24:45,949 | DEBUG   | method | Creating small_world network with 100 nodes, seed=1
2026-01-20 22:24:45,950 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:45,953 | DEBUG   | method |   t=0: clusters=7, variance=0.5075, max_change=0.099033
2026-01-20 22:24:46,189 | DEBUG   | method |   Converged at t=83
2026-01-20 22:24:46,190 | INFO    | method |   Result: clusters=9, lifetime=16.80
2026-01-20 22:24:46,190 | INFO    | method | Run 43/200: alpha=0.38, seed=2
2026-01-20 22:24:46,190 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=2, network=small_world
2026-01-20 22:24:46,190 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=2
2026-01-20 22:24:46,197 | DEBUG   | method | Agent opinions: mean=0.006, std=0.657
2026-01-20 22:24:46,198 | DEBUG   | method | Creating small_world network with 100 nodes, seed=2
2026-01-20 22:24:46,200 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:46,205 | DEBUG   | method |   t=0: clusters=10, variance=0.4315, max_change=0.096021
2026-01-20 22:24:46,407 | DEBUG   | method |   Converged at t=71
2026-01-20 22:24:46,408 | INFO    | method |   Result: clusters=12, lifetime=12.00
2026-01-20 22:24:46,408 | INFO    | method | Run 44/200: alpha=0.38, seed=3
2026-01-20 22:24:46,408 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=3, network=small_world
2026-01-20 22:24:46,408 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=3
2026-01-20 22:24:46,412 | DEBUG   | method | Agent opinions: mean=0.038, std=0.648
2026-01-20 22:24:46,412 | DEBUG   | method | Creating small_world network with 100 nodes, seed=3
2026-01-20 22:24:46,413 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:46,415 | DEBUG   | method |   t=0: clusters=9, variance=0.4198, max_change=0.069442
2026-01-20 22:24:46,599 | DEBUG   | method |   Converged at t=71
2026-01-20 22:24:46,600 | INFO    | method |   Result: clusters=11, lifetime=18.00
2026-01-20 22:24:46,600 | INFO    | method | Run 45/200: alpha=0.38, seed=4
2026-01-20 22:24:46,600 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=4, network=small_world
2026-01-20 22:24:46,600 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=4
2026-01-20 22:24:46,605 | DEBUG   | method | Agent opinions: mean=0.041, std=0.611
2026-01-20 22:24:46,606 | DEBUG   | method | Creating small_world network with 100 nodes, seed=4
2026-01-20 22:24:46,607 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:46,611 | DEBUG   | method |   t=0: clusters=9, variance=0.3733, max_change=0.082170
2026-01-20 22:24:46,825 | DEBUG   | method |   Converged at t=65
2026-01-20 22:24:46,826 | INFO    | method |   Result: clusters=14, lifetime=11.00
2026-01-20 22:24:46,826 | INFO    | method | Run 46/200: alpha=0.38, seed=5
2026-01-20 22:24:46,826 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=5, network=small_world
2026-01-20 22:24:46,826 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=5
2026-01-20 22:24:46,830 | DEBUG   | method | Agent opinions: mean=0.025, std=0.685
2026-01-20 22:24:46,830 | DEBUG   | method | Creating small_world network with 100 nodes, seed=5
2026-01-20 22:24:46,831 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:46,833 | DEBUG   | method |   t=0: clusters=9, variance=0.4691, max_change=0.087800
2026-01-20 22:24:47,063 | DEBUG   | method |   Converged at t=80
2026-01-20 22:24:47,064 | INFO    | method |   Result: clusters=9, lifetime=27.00
2026-01-20 22:24:47,064 | INFO    | method | Run 47/200: alpha=0.38, seed=6
2026-01-20 22:24:47,064 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=6, network=small_world
2026-01-20 22:24:47,064 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=6
2026-01-20 22:24:47,068 | DEBUG   | method | Agent opinions: mean=0.023, std=0.708
2026-01-20 22:24:47,069 | DEBUG   | method | Creating small_world network with 100 nodes, seed=6
2026-01-20 22:24:47,069 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:47,072 | DEBUG   | method |   t=0: clusters=9, variance=0.5015, max_change=0.083687
2026-01-20 22:24:47,265 | DEBUG   | method |   Converged at t=66
2026-01-20 22:24:47,265 | INFO    | method |   Result: clusters=11, lifetime=22.33
2026-01-20 22:24:47,266 | INFO    | method | Run 48/200: alpha=0.38, seed=7
2026-01-20 22:24:47,266 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=7, network=small_world
2026-01-20 22:24:47,266 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=7
2026-01-20 22:24:47,274 | DEBUG   | method | Agent opinions: mean=0.110, std=0.706
2026-01-20 22:24:47,275 | DEBUG   | method | Creating small_world network with 100 nodes, seed=7
2026-01-20 22:24:47,276 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:47,285 | DEBUG   | method |   t=0: clusters=10, variance=0.4980, max_change=0.082900
2026-01-20 22:24:47,517 | DEBUG   | method |   Converged at t=80
2026-01-20 22:24:47,518 | INFO    | method |   Result: clusters=9, lifetime=40.50
2026-01-20 22:24:47,518 | INFO    | method | Run 49/200: alpha=0.38, seed=8
2026-01-20 22:24:47,518 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=8, network=small_world
2026-01-20 22:24:47,518 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=8
2026-01-20 22:24:47,524 | DEBUG   | method | Agent opinions: mean=0.025, std=0.680
2026-01-20 22:24:47,524 | DEBUG   | method | Creating small_world network with 100 nodes, seed=8
2026-01-20 22:24:47,525 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:47,527 | DEBUG   | method |   t=0: clusters=7, variance=0.4622, max_change=0.091361
2026-01-20 22:24:47,712 | DEBUG   | method |   Converged at t=64
2026-01-20 22:24:47,714 | INFO    | method |   Result: clusters=6, lifetime=32.50
2026-01-20 22:24:47,714 | INFO    | method | Run 50/200: alpha=0.38, seed=9
2026-01-20 22:24:47,715 | INFO    | method | Running simulation: alpha=0.38, n=100, seed=9, network=small_world
2026-01-20 22:24:47,715 | DEBUG   | method | Initializing 100 agents with alpha=0.38, seed=9
2026-01-20 22:24:47,722 | DEBUG   | method | Agent opinions: mean=0.011, std=0.656
2026-01-20 22:24:47,722 | DEBUG   | method | Creating small_world network with 100 nodes, seed=9
2026-01-20 22:24:47,723 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:47,725 | DEBUG   | method |   t=0: clusters=8, variance=0.4307, max_change=0.067985
2026-01-20 22:24:47,970 | DEBUG   | method |   t=100: clusters=9, variance=0.4259, max_change=0.000141
2026-01-20 22:24:47,992 | DEBUG   | method |   Converged at t=108
2026-01-20 22:24:47,992 | INFO    | method |   Result: clusters=9, lifetime=15.57
2026-01-20 22:24:47,993 | INFO    | method | Run 51/200: alpha=0.45, seed=0
2026-01-20 22:24:47,993 | INFO    | method | Running simulation: alpha=0.45, n=100, seed=0, network=small_world
2026-01-20 22:24:47,994 | DEBUG   | method | Initializing 100 agents with alpha=0.45, seed=0
2026-01-20 22:24:48,000 | DEBUG   | method | Agent opinions: mean=0.168, std=0.648
2026-01-20 22:24:48,001 | DEBUG   | method | Creating small_world network with 100 nodes, seed=0
2026-01-20 22:24:48,002 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:48,007 | DEBUG   | method |   t=0: clusters=10, variance=0.4205, max_change=0.062649
2026-01-20 22:24:48,154 | DEBUG   | method |   Converged at t=67
2026-01-20 22:24:48,155 | INFO    | method |   Result: clusters=10, lifetime=22.67
2026-01-20 22:24:48,155 | INFO    | method | Run 52/200: alpha=0.45, seed=1
2026-01-20 22:24:48,155 | INFO    | method | Running simulation: alpha=0.45, n=100, seed=1, network=small_world
2026-01-20 22:24:48,155 | DEBUG   | method | Initializing 100 agents with alpha=0.45, seed=1
2026-01-20 22:24:48,159 | DEBUG   | method | Agent opinions: mean=0.069, std=0.712
2026-01-20 22:24:48,159 | DEBUG   | method | Creating small_world network with 100 nodes, seed=1
2026-01-20 22:24:48,159 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:48,161 | DEBUG   | method |   t=0: clusters=7, variance=0.5075, max_change=0.099033
2026-01-20 22:24:48,348 | DEBUG   | method |   Converged at t=83
2026-01-20 22:24:48,349 | INFO    | method |   Result: clusters=10, lifetime=16.80
2026-01-20 22:24:48,349 | INFO    | method | Run 53/200: alpha=0.45, seed=2
2026-01-20 22:24:48,349 | INFO    | method | Running simulation: alpha=0.45, n=100, seed=2, network=small_world
2026-01-20 22:24:48,349 | DEBUG   | method | Initializing 100 agents with alpha=0.45, seed=2
2026-01-20 22:24:48,355 | DEBUG   | method | Agent opinions: mean=0.006, std=0.657
2026-01-20 22:24:48,355 | DEBUG   | method | Creating small_world network with 100 nodes, seed=2
2026-01-20 22:24:48,357 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:48,360 | DEBUG   | method |   t=0: clusters=10, variance=0.4315, max_change=0.096021
2026-01-20 22:24:48,573 | DEBUG   | method |   Converged at t=86
2026-01-20 22:24:48,573 | INFO    | method |   Result: clusters=11, lifetime=12.43
2026-01-20 22:24:48,573 | INFO    | method | Run 54/200: alpha=0.45, seed=3
2026-01-20 22:24:48,573 | INFO    | method | Running simulation: alpha=0.45, n=100, seed=3, network=small_world
2026-01-20 22:24:48,573 | DEBUG   | method | Initializing 100 agents with alpha=0.45, seed=3
2026-01-20 22:24:48,577 | DEBUG   | method | Agent opinions: mean=0.038, std=0.648
2026-01-20 22:24:48,577 | DEBUG   | method | Creating small_world network with 100 nodes, seed=3
2026-01-20 22:24:48,577 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
2026-01-20 22:24:48,579 | DEBUG   | method |   t=0: clusters=9, variance=0.4198, max_change=0.069442
2026-01-20 22:24:48,727 | DEBUG   | method |   Converged at t=71
2026-01-20 22:24:48,727 | INFO    | method |   Result: clusters=11, lifetime=18.00
2026-01-20 22:24:48,728 | INFO    | method | Run 55/200: alpha=0.45, seed=4
2026-01-20 22:24:48,728 | INFO    | method | Running simulation: alpha=0.45, n=100, seed=4, network=small_world
2026-01-20 22:24:48,728 | DEBUG   | method | Initializing 100 agents with alpha=0.45, seed=4
2026-01-20 22:24:48,731 | DEBUG   | method | Agent opinions: mean=0.041, std=0.611
2026-01-20 22:24:48,731 | DEBUG   | method | Creating small_world network with 100 nodes, seed=4
2026-01-20 22:24:48,732 | DEBUG   | method | Network created: 300 edges, avg_degree=6.00
